날짜,노선번호,역/정류장명,승차인원,하차인원,교통수단
20230901,중앙선,아신,715,691,지하철
20230901,중앙선,오빈,357,370,지하철
20230901,중앙선,양평,3262,3610,지하철
20230901,중앙선,원덕,375,445,지하철
20230901,중앙선,용문,2134,2258,지하철
20230901,중앙선,지평,65,94,지하철
20230902,1호선,서울역,46631,45660,지하철
20230902,1호선,시청,19065,21991,지하철
20230902,1호선,종각,25078,23123,지하철
20230902,1호선,종로3가,26993,25349,지하철
20230902,1호선,종로5가,25490,25664,지하철
20230902,1호선,동대문,11906,11708,지하철
20230902,1호선,신설동,11203,10623,지하철
20230902,1호선,제기동,17888,18350,지하철
20230902,1호선,청량리(서울시립대입구),21206,21467,지하철
20230902,1호선,동묘앞,13787,14262,지하철
20230902,2호선,시청,14801,13078,지하철
20230902,2호선,을지로입구,33031,31759,지하철
20230902,2호선,을지로3가,15432,14773,지하철
20230902,2호선,을지로4가,10743,11145,지하철
20230902,2호선,동대문역사문화공원(DDP),15026,17040,지하철
20230902,2호선,신당,12812,13968,지하철
20230902,2호선,상왕십리,10999,10299,지하철
20230902,2호선,왕십리(성동구청),13694,12743,지하철
20230902,2호선,한양대,5696,5873,지하철
20230902,2호선,뚝섬,18005,18346,지하철
20230902,2호선,성수,27443,33048,지하철
20230902,2호선,건대입구,37322,40698,지하철
20230902,2호선,구의(광진구청),18797,17823,지하철
20230902,2호선,강변(동서울터미널),30434,29965,지하철
20230902,2호선,잠실나루,9099,9057,지하철
20230902,2호선,잠실(송파구청),75131,72864,지하철
20230902,2호선,잠실새내,20688,20991,지하철
20230902,2호선,종합운동장,16849,19453,지하철
20230902,2호선,삼성(무역센터),32073,31144,지하철
20230902,2호선,선릉,28318,24845,지하철
20230902,2호선,역삼,19244,20802,지하철
20230902,2호선,강남,61186,59872,지하철
20230902,2호선,교대(법원.검찰청),17335,21587,지하철
20230902,2호선,서초,13702,11660,지하철
20230902,2호선,방배,10998,11247,지하철
20230902,2호선,사당,37334,42165,지하철
20230902,2호선,낙성대(강감찬),24070,21839,지하철
20230902,2호선,서울대입구(관악구청),39296,37382,지하철
20230902,2호선,봉천,19198,17142,지하철
20230902,2호선,신림,47002,43942,지하철
20230902,2호선,신대방,21804,20517,지하철
20230902,2호선,구로디지털단지,38139,37155,지하철
20230902,2호선,대림(구로구청),19380,20490,지하철
20230902,2호선,신도림,45771,45912,지하철
20230902,2호선,문래,14919,15928,지하철
20230902,2호선,영등포구청,13952,14760,지하철
20230902,2호선,당산,14385,15267,지하철
20230902,2호선,합정,33119,38613,지하철
20230902,2호선,홍대입구,79471,92453,지하철
20230902,2호선,신촌,37287,38485,지하철
20230902,2호선,이대,13077,13802,지하철
20230902,2호선,아현,9315,8249,지하철
20230902,2호선,충정로(경기대입구),6954,7140,지하철
20230902,2호선,용답,2381,2201,지하철
20230902,2호선,신답,1094,1154,지하철
20230902,2호선,신설동,3753,3499,지하철
20230902,2호선,도림천,936,888,지하철
20230902,2호선,양천구청,5014,5137,지하철
20230902,2호선,신정네거리,8761,8480,지하철
20230902,2호선,용두(동대문구청),2039,1984,지하철
20230902,3호선,지축,5473,5050,지하철
20230902,3호선,구파발,18272,18577,지하철
20230902,3호선,연신내,30948,29053,지하철
20230902,3호선,불광,14532,16381,지하철
20230902,3호선,녹번,11729,10296,지하철
20230902,3호선,홍제,15149,14106,지하철
20230902,3호선,무악재,3407,3501,지하철
20230902,3호선,독립문,7188,7519,지하철
20230902,3호선,경복궁(정부서울청사),23712,25103,지하철
20230902,3호선,안국,23950,25553,지하철
20230902,3호선,종로3가,7790,11169,지하철
20230902,3호선,을지로3가,7242,7842,지하철
20230902,3호선,동대입구,10249,11611,지하철
20230902,3호선,약수,10195,9906,지하철
20230902,3호선,금호,6493,5620,지하철
20230902,3호선,옥수,7792,7579,지하철
20230902,3호선,압구정,27100,28983,지하철
20230902,3호선,신사,24308,25955,지하철
20230902,3호선,잠원,4077,3668,지하철
20230902,3호선,고속터미널,58839,55832,지하철
20230902,3호선,교대(법원.검찰청),10510,5254,지하철
20230902,3호선,남부터미널(예술의전당),24201,23555,지하철
20230902,3호선,양재(서초구청),22431,24716,지하철
20230902,3호선,매봉,6952,6797,지하철
20230902,3호선,도곡,3569,3816,지하철
20230902,3호선,대치,13310,11623,지하철
20230902,3호선,학여울,5999,6704,지하철
20230902,3호선,대청,7047,6522,지하철
20230902,3호선,일원,6821,6524,지하철
20230902,3호선,수서,16708,16462,지하철
20230902,3호선,가락시장,7453,7075,지하철
20230902,3호선,경찰병원,4628,4456,지하철
20230902,3호선,오금,4398,4147,지하철
20230902,4호선,당고개,8394,7810,지하철
20230902,4호선,상계,16316,15135,지하철
20230902,4호선,노원,17186,19702,지하철
20230902,4호선,창동,22162,23183,지하철
20230902,4호선,쌍문,23912,21097,지하철
20230902,4호선,수유(강북구청),29463,28884,지하철
20230902,4호선,미아(서울사이버대학),12549,11567,지하철
20230902,4호선,미아사거리,23537,22497,지하철
20230902,4호선,길음,17297,16252,지하철
20230902,4호선,성신여대입구(돈암),18935,17858,지하철
20230902,4호선,한성대입구(삼선교),12411,12075,지하철
20230902,4호선,혜화,34943,37136,지하철
20230902,4호선,동대문,17037,17600,지하철
20230902,4호선,동대문역사문화공원(DDP),17925,14846,지하철
20230902,4호선,충무로,18805,20218,지하철
20230902,4호선,명동,31041,34560,지하철
20230902,4호선,회현(남대문시장),22679,23362,지하철
20230902,4호선,서울역,8137,18891,지하철
20230902,4호선,숙대입구(갈월),12708,11273,지하철
20230902,4호선,삼각지,5888,7586,지하철
20230902,4호선,신용산,15608,17704,지하철
20230902,4호선,이촌(국립중앙박물관),11406,12198,지하철
20230902,4호선,동작(현충원),1763,1975,지하철
20230902,4호선,총신대입구(이수),16627,17705,지하철
20230902,4호선,사당,25960,23918,지하철
20230902,4호선,남태령,1522,784,지하철
20230902,5호선,방화,5561,5304,지하철
20230902,5호선,개화산,4264,4019,지하철
20230902,5호선,김포공항,8019,7303,지하철
20230902,5호선,송정,5345,5139,지하철
20230902,5호선,마곡,7186,7280,지하철
20230902,5호선,발산,16234,18048,지하철
20230902,5호선,우장산,11395,10817,지하철
20230902,5호선,화곡,22600,20355,지하철
20230902,5호선,까치산,22886,21068,지하철
20230902,5호선,신정(은행정),9773,8377,지하철
20230902,5호선,목동,12490,12489,지하철
20230902,5호선,오목교(목동운동장앞),18681,19129,지하철
20230902,5호선,양평,4240,3907,지하철
20230902,5호선,영등포구청,2514,2443,지하철
20230902,5호선,영등포시장,10432,10699,지하철
20230902,5호선,신길,3704,3380,지하철
20230902,5호선,여의도,23572,26513,지하철
20230902,5호선,여의나루,24590,21128,지하철
20230902,5호선,마포,9339,9321,지하철
20230902,5호선,공덕,9198,9312,지하철
20230902,5호선,애오개,4300,4160,지하철
20230902,5호선,충정로(경기대입구),2118,2116,지하철
20230902,5호선,서대문,9383,9357,지하철
20230902,5호선,광화문(세종문화회관),22204,22806,지하철
20230902,5호선,종로3가,15929,17059,지하철
20230902,5호선,을지로4가,4532,5289,지하철
20230902,5호선,동대문역사문화공원(DDP),1470,1878,지하철
20230902,5호선,청구,2893,2785,지하철
20230902,5호선,신금호,4669,4900,지하철
20230902,5호선,행당,6197,5330,지하철
20230902,5호선,왕십리(성동구청),3858,4869,지하철
20230902,5호선,마장,4481,4154,지하철
20230902,5호선,답십리,11556,10291,지하철
20230902,5호선,장한평,13292,12651,지하철
20230902,5호선,군자(능동),9662,10671,지하철
20230902,5호선,아차산(어린이대공원후문),14190,13462,지하철
20230902,5호선,광나루(장신대),12477,11894,지하철
20230902,5호선,천호(풍납토성),18953,18115,지하철
20230902,5호선,강동,14487,13788,지하철
20230902,5호선,길동,6705,6920,지하철
20230902,5호선,굽은다리(강동구민회관앞),8184,7720,지하철
20230902,5호선,명일,7217,7028,지하철
20230902,5호선,고덕,7597,7403,지하철
20230902,5호선,상일동,10503,9845,지하철
20230902,5호선,둔촌동,7330,7314,지하철
20230902,5호선,올림픽공원(한국체대),5559,5320,지하철
20230902,5호선,방이,6135,6067,지하철
20230902,5호선,오금,2423,2226,지하철
20230902,5호선,개롱,4981,5022,지하철
20230902,5호선,거여,7284,7054,지하철
20230902,5호선,마천,5531,5405,지하철
20230902,5호선,강일,4374,3719,지하철
20230902,5호선,미사,14636,14991,지하철
20230902,5호선,하남풍산,3320,3214,지하철
20230902,5호선,하남시청(덕풍·신장),6847,6308,지하철
20230902,5호선,하남검단산,6352,6167,지하철
20230902,6호선,응암,14191,13715,지하철
20230902,6호선,역촌,3134,3592,지하철
20230902,6호선,불광,4428,3877,지하철
20230902,6호선,독바위,2237,2579,지하철
20230902,6호선,연신내,1,0,지하철
20230902,6호선,구산,6403,4784,지하철
20230902,6호선,새절(신사),9550,9002,지하철
20230902,6호선,증산(명지대앞),8233,7862,지하철
20230902,6호선,디지털미디어시티,9245,11148,지하철
20230902,6호선,월드컵경기장(성산),6131,6289,지하철
20230902,6호선,마포구청,10793,9286,지하철
20230902,6호선,망원,15167,16581,지하철
20230902,6호선,합정,14263,13680,지하철
20230902,6호선,상수,10430,13088,지하철
20230902,6호선,광흥창(서강),6331,5738,지하철
20230902,6호선,대흥(서강대앞),7147,7029,지하철
20230902,6호선,공덕,12711,11605,지하철
20230902,6호선,효창공원앞,5362,4691,지하철
20230902,6호선,삼각지,7857,6109,지하철
20230902,6호선,녹사평(용산구청),5704,6337,지하철
20230902,6호선,이태원,14312,18216,지하철
20230902,6호선,한강진,10634,13372,지하철
20230902,6호선,버티고개,1721,1839,지하철
20230902,6호선,약수,3017,2971,지하철
20230902,6호선,청구,2849,2561,지하철
20230902,6호선,신당,7594,7157,지하철
20230902,6호선,동묘앞,9156,8981,지하철
20230902,6호선,창신,2326,2007,지하철
20230902,6호선,보문,6125,5500,지하철
20230902,6호선,안암(고대병원앞),8363,7584,지하철
20230902,6호선,고려대(종암),6903,6643,지하철
20230902,6호선,월곡(동덕여대),8507,8074,지하철
20230902,6호선,상월곡(한국과학기술연구원),4621,4009,지하철
20230902,6호선,돌곶이,7367,6573,지하철
20230902,6호선,석계,9634,9487,지하철
20230902,6호선,태릉입구,4863,5234,지하철
20230902,6호선,화랑대(서울여대입구),8292,6529,지하철
20230902,6호선,봉화산(서울의료원),6257,5989,지하철
20230902,6호선,신내,1,0,지하철
20230902,7호선,장암,2055,1434,지하철
20230902,7호선,도봉산,7512,10016,지하철
20230902,7호선,수락산,11301,10818,지하철
20230902,7호선,마들,10507,9507,지하철
20230902,7호선,노원,17724,18237,지하철
20230902,7호선,중계,10950,9731,지하철
20230902,7호선,하계,13813,12611,지하철
20230902,7호선,공릉(서울과학기술대),9895,9752,지하철
20230902,7호선,태릉입구,7643,7067,지하철
20230902,7호선,먹골,8568,8293,지하철
20230902,7호선,중화,8529,7991,지하철
20230902,7호선,상봉(시외버스터미널),15105,14788,지하철
20230902,7호선,면목,12082,11277,지하철
20230902,7호선,사가정,13424,12809,지하철
20230902,7호선,용마산(용마폭포공원),4530,4643,지하철
20230902,7호선,중곡,7671,6953,지하철
20230902,7호선,군자(능동),12279,8982,지하철
20230902,7호선,어린이대공원(세종대),14109,14296,지하철
20230902,7호선,건대입구,12992,14155,지하철
20230902,7호선,뚝섬유원지,13257,11967,지하철
20230902,7호선,청담,12189,12816,지하철
20230902,7호선,강남구청,11273,12653,지하철
20230902,7호선,학동,12375,13155,지하철
20230902,7호선,논현,10802,11418,지하철
20230902,7호선,반포,5120,4977,지하철
20230902,7호선,고속터미널,17629,13266,지하철
20230902,7호선,내방,8847,8749,지하철
20230902,7호선,이수,13078,12463,지하철
20230902,7호선,남성,8695,7929,지하철
20230902,7호선,숭실대입구(살피재),10675,10204,지하철
20230902,7호선,상도,9380,8530,지하철
20230902,7호선,장승배기,7582,7155,지하철
20230902,7호선,신대방삼거리,11937,10937,지하철
20230902,7호선,보라매,5759,5791,지하철
20230902,7호선,신풍,8593,7955,지하철
20230902,7호선,대림(구로구청),8071,8544,지하철
20230902,7호선,남구로,8761,9254,지하철
20230902,7호선,가산디지털단지,14559,13417,지하철
20230902,7호선,철산,17243,17089,지하철
20230902,7호선,광명사거리,17368,17461,지하철
20230902,7호선,천왕,7950,7378,지하철
20230902,7호선,온수(성공회대입구),5933,5835,지하철
20230902,8호선,암사,13473,12280,지하철
20230902,8호선,천호(풍납토성),12870,15270,지하철
20230902,8호선,강동구청,7022,6909,지하철
20230902,8호선,몽촌토성(평화의문),5666,5741,지하철
20230902,8호선,잠실(송파구청),14984,17536,지하철
20230902,8호선,석촌,6570,8185,지하철
20230902,8호선,송파,7135,6794,지하철
20230902,8호선,가락시장,6426,6649,지하철
20230902,8호선,문정,10260,10244,지하철
20230902,8호선,장지,13224,11666,지하철
20230902,8호선,복정,6573,5460,지하철
20230902,8호선,산성,4591,4576,지하철
20230902,8호선,남한산성입구(성남법원.검찰청),10012,8646,지하철
20230902,8호선,단대오거리,9072,8598,지하철
20230902,8호선,신흥,4471,4584,지하철
20230902,8호선,수진,4611,4179,지하철
20230902,8호선,모란,4341,3713,지하철
